code,country,continent,year,value
URY,Uruguay,South America,2016,99.0
URY,Uruguay,South America,2017,99.0
URY,Uruguay,South America,2018,99.0
URY,Uruguay,South America,2019,99.0
URY,Uruguay,South America,2022,99.0
UZB,Uzbekistan,Asia,2000,99.0
UZB,Uzbekistan,Asia,2013,100.0
UZB,Uzbekistan,Asia,2014,100.0
UZB,Uzbekistan,Asia,2015,100.0
UZB,Uzbekistan,Asia,2016,100.0
UZB,Uzbekistan,Asia,2018,100.0
UZB,Uzbekistan,Asia,2019,100.0
UZB,Uzbekistan,Asia,2021,100.0
UZB,Uzbekistan,Asia,2022,100.0
VEN,Venezuela,South America,2001,93.0
VEN,Venezuela,South America,2007,95.0
VEN,Venezuela,South America,2009,96.0
VEN,Venezuela,South America,2011,95.0
VEN,Venezuela,South America,2015,97.0
VEN,Venezuela,South America,2016,97.0
VNM,Vietnam,Asia,2000,90.0
VNM,Vietnam,Asia,2009,94.0
VNM,Vietnam,Asia,2019,96.0
VNM,Vietnam,Asia,2022,96.0
VUT,Vanuatu,Oceania,2023,87.96032
WSM,Samoa,Oceania,2011,99.0
WSM,Samoa,Oceania,2016,99.0
WSM,Samoa,Oceania,2019,97.99026
ZAF,South Africa,Africa,2007,89.0
ZAF,South Africa,Africa,2009,93.0
ZAF,South Africa,Africa,2010,93.0
ZAF,South Africa,Africa,2011,93.0
ZAF,South Africa,Africa,2012,94.0
ZAF,South Africa,Africa,2014,94.0
ZAF,South Africa,Africa,2015,94.0
ZAF,South Africa,Africa,2016,91.73724
ZAF,South Africa,Africa,2017,87.0
ZAF,South Africa,Africa,2019,95.0
ZAF,South Africa,Africa,2021,90.0
ZMB,Zambia,Africa,2002,69.0
ZMB,Zambia,Africa,2010,83.0
ZMB,Zambia,Africa,2018,71.1323
ZWE,Zimbabwe,Africa,2019,93.22755
