Unnamed: 0;iso_code;country;year;region;compl_primary;out_primary
21683;GHA;Ghana;2014;Eastern;0.664399981498718;0.321299999952316
21684;GHA;Ghana;2014;Greater Accra;0.756500005722046;0.239999994635582
21685;GHA;Ghana;2014;Northern;0.438400000333786;0.323500007390976
21686;GHA;Ghana;2014;Upper East;0.512399971485138;0.275599986314774
21687;GHA;Ghana;2014;Upper West;0.461199998855591;0.365500003099442
21688;GHA;Ghana;2014;Volta;0.574000000953674;0.287699997425079
21689;GHA;Ghana;2014;Western;0.751800000667572;0.205599993467331
21967;GHA;Ghana;2006;Ashanti;;
21968;GHA;Ghana;2006;Brong Ahafo;;
21969;GHA;Ghana;2006;Central;;
21970;GHA;Ghana;2006;Eastern;;
21971;GHA;Ghana;2006;Greater Accra;;
21972;GHA;Ghana;2006;Northern;;
21973;GHA;Ghana;2006;Upper East;;
21974;GHA;Ghana;2006;Upper West;;
21975;GHA;Ghana;2006;Volta;;
21976;GHA;Ghana;2006;Western;;
22240;GHA;Ghana;2011;Ashanti;0.812399983406067;0.261900007724762
22241;GHA;Ghana;2011;Brong Ahafo;0.619899988174438;0.27590000629425
22242;GHA;Ghana;2011;Central;0.709399998188019;0.267699986696243
22243;GHA;Ghana;2011;Eastern;0.672599971294403;0.252999991178513
22244;GHA;Ghana;2011;Greater Accra;0.711899995803833;0.185399994254112
22245;GHA;Ghana;2011;Northern;0.432599991559982;0.405800014734268
22246;GHA;Ghana;2011;Upper East;0.451499998569489;0.28549998998642
22247;GHA;Ghana;2011;Upper West;0.465999990701675;0.348199993371964
22248;GHA;Ghana;2011;Volta;0.57779997587204;0.268599987030029
22249;GHA;Ghana;2011;Western;0.699299991130829;0.232800006866455
22572;GIN;Guinea;2012;Boke;0.455300003290176;0.349299997091293
22573;GIN;Guinea;2012;Conakry;0.719500005245209;0.134100005030632
22574;GIN;Guinea;2012;Faranah;0.249200001358986;0.545000016689301
22575;GIN;Guinea;2012;Kankan;0.205799996852875;0.639800012111664
22576;GIN;Guinea;2012;Kindia;0.322699993848801;0.461699992418289
22577;GIN;Guinea;2012;Labe;0.368999987840652;0.478899985551834
22578;GIN;Guinea;2012;Mamou;0.345499992370605;0.47639998793602
22579;GIN;Guinea;2012;N'Zerekore;0.38620001077652;0.372599989175797
22794;GMB;Gambia;2013;Banjul;0.838800013065338;0.129999995231628
22795;GMB;Gambia;2013;Basse;0.234599992632866;0.389699995517731
22796;GMB;Gambia;2013;Brikama;0.71560001373291;0.220400005578995
22797;GMB;Gambia;2013;Janjanbureh;0.490099996328354;0.438100010156631
22798;GMB;Gambia;2013;Kanifing;0.782299995422363;0.186100006103516
22799;GMB;Gambia;2013;Kerewan;0.547999978065491;0.365599989891052
22800;GMB;Gambia;2013;Kuntaur;0.39860001206398;0.586399972438812
22801;GMB;Gambia;2013;Mansakonko;0.64029997587204;0.19650000333786
22967;GMB;Gambia;2000;Banjul;;
22968;GMB;Gambia;2000;Brikama;;
22969;GMB;Gambia;2000;Janjanbureh;;
22970;GMB;Gambia;2000;Kanifing;;
22971;GMB;Gambia;2000;Kerewan;;
22972;GMB;Gambia;2000;Kuntaur;;
22973;GMB;Gambia;2000;Mansakonko;;
23062;GMB;Gambia;2006;Banjul;;
23063;GMB;Gambia;2006;Basse;;
23064;GMB;Gambia;2006;Brikama;;
23065;GMB;Gambia;2006;Janjanbureh;;
23066;GMB;Gambia;2006;Kanifing;;
23067;GMB;Gambia;2006;Kerewan;;
23068;GMB;Gambia;2006;Kuntaur;;
23069;GMB;Gambia;2006;Mansakonko;;
23219;GNB;Guinea-Bissau;2000;Bafata;;
23220;GNB;Guinea-Bissau;2000;Biombo;;
23221;GNB;Guinea-Bissau;2000;Bolama/Bijagos;;
23222;GNB;Guinea-Bissau;2000;Cacheu;;
23223;GNB;Guinea-Bissau;2000;Gabu;;
23224;GNB;Guinea-Bissau;2000;Oio;;
23225;GNB;Guinea-Bissau;2000;Quinara;;
23226;GNB;Guinea-Bissau;2000;Sab;;
23227;GNB;Guinea-Bissau;2000;Tombali;;
23329;GNB;Guinea-Bissau;2006;Est (Bafata E Gabu);;
23330;GNB;Guinea-Bissau;2006;Nord (Biombo, Cacheu E Oio);;
23331;GNB;Guinea-Bissau;2006;Sab;;
23332;GNB;Guinea-Bissau;2006;Sud (Bolama, Quinara E Tombali);;
23470;GNB;Guinea-Bissau;2014;Bafata;0.103299997746944;0.521899998188019
23471;GNB;Guinea-Bissau;2014;Biombo;0.255499988794327;0.289400011301041
23472;GNB;Guinea-Bissau;2014;Bolama/Bijagos;0.310699999332428;0.226999998092651
23473;GNB;Guinea-Bissau;2014;Cacheu;0.260600000619888;0.384700000286102
23474;GNB;Guinea-Bissau;2014;Gabu;0.0878999978303909;0.538299977779388
23475;GNB;Guinea-Bissau;2014;Oio;0.141699999570847;0.435000002384186
23476;GNB;Guinea-Bissau;2014;Quinara;0.12389999628067;0.350100010633469
23477;GNB;Guinea-Bissau;2014;Sab;0.530600011348724;0.247400000691414
23478;GNB;Guinea-Bissau;2014;Tombali;0.126900002360344;0.36710000038147
23678;GNQ;Equat. Guinea;2000;Bioko Norte;;
23679;GNQ;Equat. Guinea;2000;Centro Sur;;
23680;GNQ;Equat. Guinea;2000;Kie Ntem;;
23681;GNQ;Equat. Guinea;2000;Litoral;;
23682;GNQ;Equat. Guinea;2000;Wele Nzas;;
28890;KEN;Kenya;2003;Central;0.798900008201599;0.116400003433228
28891;KEN;Kenya;2003;Coast;0.41100001335144;0.360799998044968
28892;KEN;Kenya;2003;Eastern;0.560800015926361;0.185000002384186
28893;KEN;Kenya;2003;Nairobi;0.773800015449524;0.162100002169609
28894;KEN;Kenya;2003;North Eastern;0.202000007033348;0.660000026226044
28895;KEN;Kenya;2003;Nyanza;0.474500000476837;0.250699996948242
28896;KEN;Kenya;2003;Rift Valley;0.544600009918213;0.31020000576973
28897;KEN;Kenya;2003;Western;0.484600007534027;0.177499994635582
29165;KEN;Kenya;2014;Central;0.971400022506714;0.0197999998927116
29166;KEN;Kenya;2014;Coast;0.731899976730347;0.202099993824959
29167;KEN;Kenya;2014;Eastern;0.853799998760223;0.062100000679493
29168;KEN;Kenya;2014;Nairobi;0.953599989414215;0.0560999996960163
29169;KEN;Kenya;2014;North Eastern;0.591600000858307;0.443500012159348
29170;KEN;Kenya;2014;Nyanza;0.870299994945526;0.121299996972084
29171;KEN;Kenya;2014;Rift Valley;0.812600016593933;0.125799998641014
29172;KEN;Kenya;2014;Western;0.825299978256226;0.090599998831749
29398;KEN;Kenya;2000;Central;;
29399;KEN;Kenya;2000;Coast;;
29400;KEN;Kenya;2000;Eastern;;
29401;KEN;Kenya;2000;Nairobi;;
29402;KEN;Kenya;2000;Nyanza;;
29403;KEN;Kenya;2000;Rift Valley;;
29404;KEN;Kenya;2000;Western;;
31434;LBR;Liberia;2007;Monrovia;0.359600007534027;0.492000013589859
31435;LBR;Liberia;2007;North Central;0.093800000846386;0.750400006771088
31436;LBR;Liberia;2007;North Western;0.266499996185303;0.781799972057343
31437;LBR;Liberia;2007;South Central;0.172099992632866;0.754599988460541
31438;LBR;Liberia;2007;South Eastern A;0.0733999982476234;0.78600001335144
31439;LBR;Liberia;2007;South Eastern B;0.086499996483326;0.676599979400635
31649;LBR;Liberia;2013;North Central;0.179700002074242;0.670000016689301
31650;LBR;Liberia;2013;North Western;0.228900000452995;0.652499973773956
31651;LBR;Liberia;2013;South Central;0.445600003004074;0.491499990224838
31652;LBR;Liberia;2013;South Eastern A;0.17679999768734;0.596800029277802
31653;LBR;Liberia;2013;South Eastern B;0.246199995279312;0.57889997959137
31935;LSO;Lesotho;2009;Berea;0.756900012493134;0.033500000834465
31936;LSO;Lesotho;2009;Butha Buthe;0.681900024414062;0.0524999983608723
31937;LSO;Lesotho;2009;Leribe;0.668900012969971;0.0340999998152256
31938;LSO;Lesotho;2009;Mafeteng;0.625599980354309;0.0555999986827374
31939;LSO;Lesotho;2009;Maseru;0.71340000629425;0.0427000001072884
31940;LSO;Lesotho;2009;Mohale's Hoek;0.587599992752075;0.090999998152256
31941;LSO;Lesotho;2009;Mokhotlong;0.451200008392334;0.101400002837181
31942;LSO;Lesotho;2009;Qacha's Nek;0.574500024318695;0.068000003695488
31943;LSO;Lesotho;2009;Quthing;0.533500015735626;0.0718000009655952
31944;LSO;Lesotho;2009;Thaba Tseka;0.449000000953674;0.119999997317791
32190;LSO;Lesotho;2014;Berea;0.737500011920929;0.0120000001043081
32191;LSO;Lesotho;2014;Butha Buthe;0.730300009250641;0.0434999987483025
32192;LSO;Lesotho;2014;Leribe;0.731299996376038;0.0177999995648861
32193;LSO;Lesotho;2014;Mafeteng;0.62279999256134;0.0255999993532896
32194;LSO;Lesotho;2014;Maseru;0.725000023841858;0.031700000166893
32195;LSO;Lesotho;2014;Mohale's Hoek;0.569599986076355;0.0676999986171722
32196;LSO;Lesotho;2014;Mokhotlong;0.4408999979496;0.0856000036001205
32197;LSO;Lesotho;2014;Qacha's Nek;0.633700013160706;0.0260000005364418
32198;LSO;Lesotho;2014;Quthing;0.52810001373291;0.0419999994337559
32199;LSO;Lesotho;2014;Thaba Tseka;0.501500010490417;0.0829999968409538
32806;MDG;Madagascar;2004;Antananarivo;0.481799989938736;0.136199995875359
32807;MDG;Madagascar;2004;Antsiranana;0.210600003600121;0.223600000143051
32808;MDG;Madagascar;2004;Fianarantsoa;0.258500009775162;0.204999998211861
32809;MDG;Madagascar;2004;Mahajanga;0.171599999070168;0.37279999256134
32810;MDG;Madagascar;2004;Toamasina;0.252600014209747;0.191200003027916
32811;MDG;Madagascar;2004;Toliary;0.137600004673004;0.387600004673004
32991;MDG;Madagascar;2009;Alaotra Mangoro;0.435099989175797;0.125100001692772
32992;MDG;Madagascar;2009;Amoron'i Mania;0.392800003290176;0.179299995303154
32993;MDG;Madagascar;2009;Analamanga;0.657899975776672;0.0693999975919724
32994;MDG;Madagascar;2009;Analanjirofo;0.345400005578995;0.152799993753433
32995;MDG;Madagascar;2009;Androy;0.0922000035643578;0.557299971580505
32996;MDG;Madagascar;2009;Anosy;0.158899992704391;0.462099999189377
32997;MDG;Madagascar;2009;Atsimo Andrefana;0.299800008535385;0.463600009679794
32998;MDG;Madagascar;2009;Atsimo Atsinanana;0.125699996948242;0.344099998474121
32999;MDG;Madagascar;2009;Atsinanana;0.480599999427795;0.091499999165535
33000;MDG;Madagascar;2009;Betsiboka;0.222699999809265;0.349900007247925
33001;MDG;Madagascar;2009;Boeny;0.425900012254715;0.240700006484985
33002;MDG;Madagascar;2009;Bongolava;0.373499989509583;0.199799999594688
33003;MDG;Madagascar;2009;Diana;0.339899986982346;0.174600005149841
33004;MDG;Madagascar;2009;Haute Matsiatra;0.391000002622604;0.104400001466274
33005;MDG;Madagascar;2009;Ihorombe;0.205099999904633;0.282000005245209
33006;MDG;Madagascar;2009;Itasy;0.368600010871887;0.166199997067451
33007;MDG;Madagascar;2009;Melaky;0.0802000015974045;0.467099994421005
33008;MDG;Madagascar;2009;Menabe;0.230100005865097;0.310499995946884
33009;MDG;Madagascar;2009;Sava;0.393200010061264;0.140599995851517
33010;MDG;Madagascar;2009;Sofia;0.418799996376038;0.148200005292892
33011;MDG;Madagascar;2009;Vakinankaratra;0.499900013208389;0.174999997019768
33012;MDG;Madagascar;2009;Vatovavy Fitovinany;0.150299996137619;0.238600000739098
34019;MLI;Mali;2001;Bamako;0.4375;0.198899999260902
34020;MLI;Mali;2001;Gao;0.226500004529953;0.504199981689453
34021;MLI;Mali;2001;Kayes;0.0856999978423119;0.671000003814697
34022;MLI;Mali;2001;Kidal;0.312700003385544;0.355500012636185
34023;MLI;Mali;2001;Koulikoro;0.106499999761581;0.55460000038147
34024;MLI;Mali;2001;Mopti;0.119000002741814;0.771000027656555
34025;MLI;Mali;2001;Segou;0.166800007224083;0.68419998884201
34026;MLI;Mali;2001;Sikasso;0.150299996137619;0.649800002574921
34027;MLI;Mali;2001;Tombouctou;0.142199993133545;0.722000002861023
34146;MLI;Mali;2006;Bamako;0.536400020122528;0.204799994826317
34147;MLI;Mali;2006;Gao;0.340900003910065;0.453500002622604
34148;MLI;Mali;2006;Kayes;0.120999999344349;0.597299993038177
34149;MLI;Mali;2006;Kidal;0.406899988651276;0.595200002193451
34150;MLI;Mali;2006;Koulikoro;0.312900006771088;0.531499981880188
34151;MLI;Mali;2006;Mopti;0.20720000565052;0.651000022888184
34152;MLI;Mali;2006;Segou;0.283399999141693;0.543900012969971
34153;MLI;Mali;2006;Sikasso;0.24609999358654;0.562200009822845
34154;MLI;Mali;2006;Tombouctou;0.234300002455711;0.568000018596649
34433;MLI;Mali;2010;Bamako;0.552799999713898;0.151700004935265
34434;MLI;Mali;2010;Gao;0.401800006628036;0.295199990272522
34435;MLI;Mali;2010;Kayes;0.269800007343292;0.500299990177155
34436;MLI;Mali;2010;Kidal;0.227599993348122;0.532000005245209
34437;MLI;Mali;2010;Koulikoro;0.438100010156631;0.344599992036819
34438;MLI;Mali;2010;Mopti;0.230199992656708;0.55239999294281
34439;MLI;Mali;2010;Segou;0.31479999423027;0.482800006866455
34440;MLI;Mali;2010;Sikasso;0.379299998283386;0.380800008773804
34441;MLI;Mali;2010;Tombouctou;0.181799992918968;0.626200020313263
34721;MLI;Mali;2015;Bamako;0.763800024986267;
34722;MLI;Mali;2015;Gao;0.25670000910759;
34723;MLI;Mali;2015;Kayes;0.375499993562698;
34724;MLI;Mali;2015;Koulikoro;0.533800005912781;
34725;MLI;Mali;2015;Mopti;0.234899997711182;
34726;MLI;Mali;2015;Segou;0.36829999089241;
34727;MLI;Mali;2015;Sikasso;0.463699996471405;
34728;MLI;Mali;2015;Tombouctou;0.259299993515015;
36089;MOZ;Mozambique;2003;Cabo Delgado;0.0313999988138676;0.335999995470047
36090;MOZ;Mozambique;2003;Gaza;0.102700002491474;0.163900002837181
36091;MOZ;Mozambique;2003;Inhambane;0.112999998033047;0.157100006937981
36092;MOZ;Mozambique;2003;Manica;0.1199000030756;0.241500005125999
36093;MOZ;Mozambique;2003;Maputo Cidade;0.218199998140335;0.0434999987483025
36094;MOZ;Mozambique;2003;Maputo Provincia;0.199100002646446;0.0811000019311905
36095;MOZ;Mozambique;2003;Nampula;0.0855000019073486;0.443399995565414
36096;MOZ;Mozambique;2003;Niassa;0.0560999996960163;0.486900001764297
36097;MOZ;Mozambique;2003;Sofala;0.096000000834465;0.295800000429153
36098;MOZ;Mozambique;2003;Tete;0.0838000029325485;0.373100012540817
36099;MOZ;Mozambique;2003;Zambezia;0.0698999986052513;0.412000000476837
36405;MOZ;Mozambique;2011;Cabo Delgado;0.235499992966652;0.395099997520447
36406;MOZ;Mozambique;2011;Gaza;0.453700006008148;0.172099992632866
36407;MOZ;Mozambique;2011;Inhambane;0.594799995422363;0.1216000020504
36408;MOZ;Mozambique;2011;Manica;0.524800002574921;0.118600003421307
36409;MOZ;Mozambique;2011;Maputo Cidade;0.796400010585785;0.0419999994337559
36410;MOZ;Mozambique;2011;Maputo Provincia;0.727400004863739;0.0667999982833862
36411;MOZ;Mozambique;2011;Nampula;0.385399997234344;0.283600002527237
36412;MOZ;Mozambique;2011;Niassa;0.391799986362457;0.330700010061264
36413;MOZ;Mozambique;2011;Sofala;0.414299994707108;0.218500003218651
36414;MOZ;Mozambique;2011;Tete;0.259200006723404;0.331200003623962
36415;MOZ;Mozambique;2011;Zambezia;0.219400003552437;0.216299995779991
36690;MOZ;Mozambique;2008;Cabo Delgado;;
36691;MOZ;Mozambique;2008;Gaza;;
36692;MOZ;Mozambique;2008;Inhambane;;
36693;MOZ;Mozambique;2008;Manica;;
36694;MOZ;Mozambique;2008;Maputo Cidade;;
36695;MOZ;Mozambique;2008;Maputo Provincia;;
36696;MOZ;Mozambique;2008;Nampula;;
36697;MOZ;Mozambique;2008;Niassa;;
36698;MOZ;Mozambique;2008;Sofala;;
36699;MOZ;Mozambique;2008;Tete;;
36700;MOZ;Mozambique;2008;Zambezia;;
36907;MRT;Mauritania;2007;Adrar;;
36908;MRT;Mauritania;2007;Assaba;;
36909;MRT;Mauritania;2007;Brakna;;
36910;MRT;Mauritania;2007;Gorgol;;
36911;MRT;Mauritania;2007;Guidimagha;;
36912;MRT;Mauritania;2007;Hodh Ech Charghi;;
36913;MRT;Mauritania;2007;Hodh El Gharbi;;
36914;MRT;Mauritania;2007;Inchiri;;
36915;MRT;Mauritania;2007;Nouadhibou;;
36916;MRT;Mauritania;2007;Nouakchott;;
36917;MRT;Mauritania;2007;Tagant;;
36918;MRT;Mauritania;2007;Tiris Zemmour;;
36919;MRT;Mauritania;2007;Trarza;;
37130;MRT;Mauritania;2011;Adrar;0.621200025081635;0.180999994277954
37131;MRT;Mauritania;2011;Assaba;0.301800012588501;0.513400018215179
37132;MRT;Mauritania;2011;Brakna;0.361099988222122;0.335999995470047
37133;MRT;Mauritania;2011;Dakhlett Nouadibou;0.655799984931946;0.19930000603199
37134;MRT;Mauritania;2011;Gorgol;0.365900009870529;0.475300014019012
37135;MRT;Mauritania;2011;Guidimagha;0.302199989557266;0.362100005149841
37136;MRT;Mauritania;2011;Hodh Ech Charghi;0.375999987125397;0.468100011348724
37137;MRT;Mauritania;2011;Hodh El Gharbi;0.329600006341934;0.565400004386902
37138;MRT;Mauritania;2011;Nouakchott;0.5935999751091;0.266200006008148
37139;MRT;Mauritania;2011;Tagant;0.481700003147125;0.236800000071526
37140;MRT;Mauritania;2011;Tiris Zemmour;0.729900002479553;0.148699998855591
37141;MRT;Mauritania;2011;Trarza;0.495599985122681;0.381900012493134
37359;MRT;Mauritania;2015;Adrar;;0.161799997091293
37360;MRT;Mauritania;2015;Assaba;;0.485700011253357
37361;MRT;Mauritania;2015;Brakna;;0.402799993753433
37362;MRT;Mauritania;2015;Dakhlett Nouadibou;;0.159600004553795
37363;MRT;Mauritania;2015;Gorgol;;0.455900013446808
37364;MRT;Mauritania;2015;Guidimagha;;0.554000020027161
37365;MRT;Mauritania;2015;Hodh Ech Charghi;;0.488099992275238
37366;MRT;Mauritania;2015;Hodh El Gharbi;;0.552699983119965
37367;MRT;Mauritania;2015;Inchiri;;0.174500003457069
37368;MRT;Mauritania;2015;Nouakchott;;0.210600003600121
37369;MRT;Mauritania;2015;Tagant;;0.291700005531311
37370;MRT;Mauritania;2015;Tiris Zemmour;;0.129399999976158
37371;MRT;Mauritania;2015;Trarza;;0.313699990510941
37596;MWI;Malawi;2000;Central;0.366699993610382;0.182600006461143
37597;MWI;Malawi;2000;Northern;0.607400000095367;0.0610000006854534
37598;MWI;Malawi;2000;Southern;0.402300000190735;0.17960000038147
37714;MWI;Malawi;2004;Central;0.455799996852875;0.14470000565052
37715;MWI;Malawi;2004;Northern;0.681500017642975;0.0333999991416931
37716;MWI;Malawi;2004;Southern;0.485000014305115;0.149599999189377
37901;MWI;Malawi;2010;Central;0.472499996423721;0.101400002837181
37902;MWI;Malawi;2010;Northern;0.728299975395203;0.0320999994874001
37903;MWI;Malawi;2010;Southern;0.561699986457825;0.0987000018358231
38089;MWI;Malawi;2006;Central;;
38090;MWI;Malawi;2006;Northern;;
38091;MWI;Malawi;2006;Southern;;
38272;MWI;Malawi;2014;Central;0.432599991559982;0.0728000029921532
38273;MWI;Malawi;2014;Northern;0.6632000207901;0.0357000008225441
38274;MWI;Malawi;2014;Southern;0.474299997091293;0.0681999996304512
38410;NAM;Namibia;2000;Caprivi;0.747500002384186;0.166899994015694
38411;NAM;Namibia;2000;Erongo;0.967199981212616;0.0410999990999699
38412;NAM;Namibia;2000;Hardap;0.843500018119812;0.0623000003397465
38413;NAM;Namibia;2000;Karas;0.862800002098083;0.0254999995231628
38414;NAM;Namibia;2000;Kavango;0.608399987220764;0.131899997591972
38415;NAM;Namibia;2000;Khomas;0.861800014972687;0.0610000006854534
38416;NAM;Namibia;2000;Kunene;0.637899994850159;0.284200012683868
38417;NAM;Namibia;2000;Ohangwena;0.451299995183945;0.149100005626678
38418;NAM;Namibia;2000;Omaheke;0.568899989128113;0.244100004434586
38419;NAM;Namibia;2000;Omusati;0.694500029087067;0.0573000013828278
38420;NAM;Namibia;2000;Oshana;0.749800026416779;0.0098999999463558
38421;NAM;Namibia;2000;Oshikoto;0.637399971485138;0.0835999995470047
38422;NAM;Namibia;2000;Otjozondjupa;0.706900000572205;0.185599997639656
38512;NAM;Namibia;2007;Caprivi;0.783900022506714;0.0364000014960766
38513;NAM;Namibia;2007;Erongo;0.94980001449585;0.0329999998211861
38514;NAM;Namibia;2007;Hardap;0.856599986553192;0.058899998664856
38515;NAM;Namibia;2007;Karas;0.919399976730347;0.0147000001743436
38516;NAM;Namibia;2007;Kavango;0.6942999958992;0.101400002837181
38517;NAM;Namibia;2007;Khomas;0.914399981498718;0.0196000002324581
38518;NAM;Namibia;2007;Kunene;0.585399985313416;0.440499991178513
38519;NAM;Namibia;2007;Ohangwena;0.707599997520447;0.0680999979376793
38520;NAM;Namibia;2007;Omaheke;0.72790002822876;0.138400003314018
38521;NAM;Namibia;2007;Omusati;0.832300007343292;0.0215000007301569
38522;NAM;Namibia;2007;Oshana;0.85699999332428;0.0201999992132187
38523;NAM;Namibia;2007;Oshikoto;0.677600026130676;0.0417999997735023
38524;NAM;Namibia;2007;Otjozondjupa;0.716899991035461;0.142599999904633
38772;NAM;Namibia;2013;Caprivi;0.798600018024445;0.0425999984145164
38773;NAM;Namibia;2013;Erongo;0.959100008010864;0.0196000002324581
38774;NAM;Namibia;2013;Hardap;0.859000027179718;0.0520000010728836
38775;NAM;Namibia;2013;Karas;0.911800026893616;0.0333000011742115
38776;NAM;Namibia;2013;Kavango;0.640699982643127;0.100000001490116
38777;NAM;Namibia;2013;Khomas;0.953499972820282;0.0252000000327826
38778;NAM;Namibia;2013;Kunene;0.540199995040894;0.261000007390976
38779;NAM;Namibia;2013;Ohangwena;0.768899977207184;0.0778999999165535
38780;NAM;Namibia;2013;Omaheke;0.64740002155304;0.143099993467331
38781;NAM;Namibia;2013;Omusati;0.845300018787384;0.0509999990463257
38782;NAM;Namibia;2013;Oshana;0.895799994468689;0.0270000007003546
38783;NAM;Namibia;2013;Oshikoto;0.815199971199036;0.0599999986588955
38784;NAM;Namibia;2013;Otjozondjupa;0.804300010204315;0.0970999971032143
39054;NER;Niger;2006;Agadez;0.379299998283386;0.441000014543533
39055;NER;Niger;2006;Diffa;0.125900000333786;0.696799993515015
39056;NER;Niger;2006;Dosso;0.144500002264977;0.528599977493286
39057;NER;Niger;2006;Maradi;0.109399996697903;0.647599995136261
39058;NER;Niger;2006;Niamey;0.476700007915497;0.216199994087219
39059;NER;Niger;2006;Tahoua;0.0883999988436699;0.655499994754791
39060;NER;Niger;2006;Tillaberi;0.091499999165535;0.670700013637543
39061;NER;Niger;2006;Zinder;0.163900002837181;0.712599992752075
39249;NER;Niger;2012;Agadez;0.451299995183945;0.406899988651276
39250;NER;Niger;2012;Diffa;0.238100007176399;0.65090000629425
39251;NER;Niger;2012;Dosso;0.286100000143051;0.444099992513657
39252;NER;Niger;2012;Maradi;0.280000001192093;0.48879998922348
39253;NER;Niger;2012;Niamey;0.569599986076355;0.122599996626377
39254;NER;Niger;2012;Tahoua;0.145600005984306;0.582300007343292
39255;NER;Niger;2012;Tillaberi;0.243499994277954;0.450100004673004
39256;NER;Niger;2012;Zinder;0.290800005197525;0.567499995231628
39415;NER;Niger;2000;Agadez;;
39416;NER;Niger;2000;Dosso;;
39417;NER;Niger;2000;Maradi;;
39418;NER;Niger;2000;Niamey;;
39419;NER;Niger;2000;Tahoua;;
39420;NER;Niger;2000;Tillaberi;;
39421;NER;Niger;2000;Zinder;;
39494;NGA;Nigeria;2003;North Central;0.665300011634827;0.21340000629425
39495;NGA;Nigeria;2003;North East;0.320899993181229;0.505200028419495
39496;NGA;Nigeria;2003;North West;0.325700014829636;0.511500000953674
39497;NGA;Nigeria;2003;South East;0.76010000705719;0.109399996697903
39498;NGA;Nigeria;2003;South South;0.833999991416931;0.0899000018835068
39499;NGA;Nigeria;2003;South West;0.862100005149841;0.069300003349781
39707;NGA;Nigeria;2008;North Central;0.685999989509583;0.242899999022484
39708;NGA;Nigeria;2008;North East;0.375800013542175;0.54009997844696
39709;NGA;Nigeria;2008;North West;0.420700013637543;0.533399999141693
39710;NGA;Nigeria;2008;South East;0.920499980449677;0.097900003194809
39711;NGA;Nigeria;2008;South South;0.907100021839142;0.0974999964237213
39712;NGA;Nigeria;2008;South West;0.89190000295639;0.0967999994754791
39951;NGA;Nigeria;2013;North Central;0.748099982738495;0.211500003933907
39952;NGA;Nigeria;2013;North East;0.432799994945526;0.516499996185303
39953;NGA;Nigeria;2013;North West;0.503099977970123;0.484499990940094
39954;NGA;Nigeria;2013;South East;0.919900000095367;0.0762000009417534
39955;NGA;Nigeria;2013;South South;0.885599970817566;0.0698999986052513
39956;NGA;Nigeria;2013;South West;0.916100025177002;0.0768999978899956
40148;NGA;Nigeria;2007;Abia;;
40149;NGA;Nigeria;2007;Adamawa;;
40150;NGA;Nigeria;2007;Akwa Ibom;;
40151;NGA;Nigeria;2007;Anambra;;
40152;NGA;Nigeria;2007;Bauchi;;
40153;NGA;Nigeria;2007;Bayelsa;;
40154;NGA;Nigeria;2007;Benue;;
40155;NGA;Nigeria;2007;Borno;;
40156;NGA;Nigeria;2007;Cross River;;
40157;NGA;Nigeria;2007;Delta;;
40158;NGA;Nigeria;2007;Ebonyi;;
40159;NGA;Nigeria;2007;Edo;;
40160;NGA;Nigeria;2007;Ekiti;;
40161;NGA;Nigeria;2007;Enugu;;
40162;NGA;Nigeria;2007;FCT (Abuja);;
40163;NGA;Nigeria;2007;Gombe;;
40164;NGA;Nigeria;2007;Imo;;
40165;NGA;Nigeria;2007;Jigawa;;
40166;NGA;Nigeria;2007;Kaduna;;
40167;NGA;Nigeria;2007;Kano;;
40168;NGA;Nigeria;2007;Katsina;;
40169;NGA;Nigeria;2007;Kebbi;;
40170;NGA;Nigeria;2007;Kogi;;
40171;NGA;Nigeria;2007;Kwara;;
40172;NGA;Nigeria;2007;Lagos;;
40173;NGA;Nigeria;2007;Nasarawa;;
40174;NGA;Nigeria;2007;Niger;;
40175;NGA;Nigeria;2007;Ogun;;
40176;NGA;Nigeria;2007;Ondo;;
40177;NGA;Nigeria;2007;Osun;;
40178;NGA;Nigeria;2007;Oyo;;
40179;NGA;Nigeria;2007;Plateau;;
40180;NGA;Nigeria;2007;Rivers;;
40181;NGA;Nigeria;2007;Sokoto;;
40182;NGA;Nigeria;2007;Taraba;;
40183;NGA;Nigeria;2007;Yobe;;
40184;NGA;Nigeria;2007;Zamfara;;
40725;NGA;Nigeria;2011;Abia;0.870899975299835;0.0518999993801117
40726;NGA;Nigeria;2011;Adamawa;0.647300004959106;0.240700006484985
40727;NGA;Nigeria;2011;Akwa Ibom;0.912800014019012;0.069300003349781
40728;NGA;Nigeria;2011;Anambra;0.885399997234344;0.0756999999284744
40729;NGA;Nigeria;2011;Bauchi;0.351599991321564;0.648800015449524
40730;NGA;Nigeria;2011;Bayelsa;0.890399992465973;0.0857999995350838
40731;NGA;Nigeria;2011;Benue;0.655799984931946;0.28549998998642
40732;NGA;Nigeria;2011;Borno;0.512399971485138;0.628499984741211
40733;NGA;Nigeria;2011;Cross River;0.895099997520447;0.143199995160103
40734;NGA;Nigeria;2011;Delta;0.807699978351593;0.0886000022292137
40735;NGA;Nigeria;2011;Ebonyi;0.698800027370453;0.242599993944168
40736;NGA;Nigeria;2011;Edo;0.885299980640411;0.0763000026345253
40737;NGA;Nigeria;2011;Ekiti;0.930800020694733;0.062100000679493
40738;NGA;Nigeria;2011;Enugu;0.868099987506866;0.101800002157688
40739;NGA;Nigeria;2011;FCT (Abuja);0.844399988651276;0.120999999344349
